Auto,Run #1
Time (s),Angular Velocity (rad/s)
24.525,0
24.55,-0.582
24.575,-0.931
24.6,-1.047
24.625,-0.814
24.65,-0.465
24.675,-0.116
24.7,0
24.725,0
24.75,0.116
24.775,0.233
24.8,0.233
24.825,0.116
24.85,0
24.875,-0.116
24.9,-0.233
24.925,-0.233
24.95,-0.116
24.975,0
25,0
25.025,0
25.05,0.116
25.075,0.233
25.1,0.233
25.125,0.116
25.15,0
25.175,0
25.2,0
25.225,0
25.25,0
25.275,0
25.3,0
25.325,0
25.35,0
25.375,0
25.4,0
25.425,0
25.45,0
25.475,0
25.5,0
25.525,0
25.55,0
25.575,0
25.6,0
25.625,0
25.65,0
25.675,0
25.7,0
25.725,0
25.75,0
25.775,0
25.8,0
25.825,0
25.85,0
25.875,0
25.9,-0.116
25.925,-0.233
25.95,-0.233
25.975,-0.116
26,0
26.025,0
26.05,0
26.075,0
26.1,0
26.125,-0.116
26.15,-0.233
26.175,-0.233
26.2,-0.116
26.225,-0.116
26.25,-0.349
26.275,-0.814
26.3,-1.513
26.325,-2.327
26.35,-3.258
26.375,-4.189
26.4,-5.12
26.425,-5.701
26.45,-5.818
26.475,-5.585
26.5,-5.12
26.525,-4.422
26.55,-3.491
26.575,-2.443
26.6,-1.396
26.625,-0.233
26.65,1.047
26.675,2.211
26.7,3.142
26.725,3.956
26.75,4.771
26.775,5.236
26.8,5.352
26.825,5.12
26.85,4.654
26.875,4.072
26.9,3.374
26.925,2.676
26.95,1.862
26.975,1.047
27,0.465
27.025,0.116
27.05,0
27.075,-0.116
27.1,-0.349
27.125,-0.465
27.15,-0.349
27.175,-0.116
27.2,-0.116
27.225,-0.233
27.25,-0.233
27.275,-0.233
27.3,-0.233
27.325,-0.233
27.35,-0.116
27.375,0
27.4,0
27.425,0
27.45,-0.116
27.475,-0.233
27.5,-0.233
27.525,-0.116
27.55,0
27.575,0.116
27.6,0.233
27.625,0.233
27.65,0.116
27.675,0
27.7,0
27.725,0.116
27.75,0.233
27.775,0.233
27.8,0.116
27.825,0
27.85,0.116
27.875,0.233
27.9,0.233
27.925,0.116
27.95,0
27.975,0
28,0.116
28.025,0.233
28.05,0.233
28.075,0.116
28.1,0
28.125,0
28.15,0
28.175,0
28.2,0
28.225,0
28.25,0
28.275,-0.116
28.3,-0.233
