;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-01-05, 21:35:37.789
;Temperature, -999.00, deg C,  Vbat, 4160, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
9.421387,108,-427,-13156
9.437012,171,-395,-13120
9.452637,112,-417,-13220
9.468262,126,-422,-13133
9.483887,171,-402,-13103
9.499512,85,-424,-13238
9.515137,148,-404,-13101
9.530762,164,-390,-13117
9.546387,87,-422,-13267
9.562012,180,-406,-13115
9.577637,148,-404,-13145
9.593262,78,-422,-13204
9.608887,149,-411,-13079
9.624512,107,-454,-13181
9.640137,132,-452,-13178
9.655762,173,-386,-13095
9.671387,99,-399,-13190
9.687012,166,-395,-13126
9.702637,167,-392,-13129
9.718262,94,-431,-13204
9.733887,155,-415,-13101
9.749512,126,-427,-13172
9.765137,98,-449,-13201
9.780762,164,-425,-13086
9.796387,117,-415,-13192
9.812012,121,-393,-13185
9.827637,144,-390,-13092
9.843262,94,-404,-13165
9.858887,135,-392,-13167
9.874512,123,-409,-13154
9.890137,128,-429,-13151
9.905762,183,-417,-13149
9.921387,108,-420,-13206
9.937012,124,-406,-13117
9.952637,149,-409,-13138
9.968262,64,-431,-13260
9.983887,132,-388,-13070
9.999512,160,-406,-13097
10.015137,82,-459,-13297
10.030762,160,-392,-13106
10.046387,171,-372,-13104
10.062012,103,-417,-13256
10.077637,162,-399,-13104
10.093262,132,-400,-13115
10.109009,87,-411,-13222
10.124634,132,-399,-13144
10.140259,116,-400,-13126
10.155884,126,-386,-13183
10.171509,128,-386,-13215
10.187134,130,-386,-13128
10.202759,167,-365,-13101
10.218384,101,-395,-13231
10.234009,110,-392,-13131
10.249634,182,-359,-13086
10.265259,126,-408,-13285
10.280884,146,-406,-13161
10.296509,164,-374,-13070
10.312134,71,-406,-13238
10.327759,119,-384,-13131
10.343384,153,-361,-13095
10.359009,103,-393,-13229
10.374634,169,-388,-13133
10.390259,176,-386,-13131
10.405884,135,-397,-13190
10.421509,173,-402,-13120
10.437134,144,-417,-13149
10.452759,130,-399,-13170
10.468384,142,-397,-13136
10.484009,107,-402,-13145
10.499634,141,-397,-13149
10.515259,164,-420,-13161
10.530884,144,-395,-13147
10.546509,146,-368,-13151
10.562134,119,-402,-13186
10.577759,151,-404,-13119
10.593384,169,-395,-13131
10.609009,123,-408,-13192
10.624634,166,-404,-13104
10.640259,178,-415,-13149
10.655884,124,-417,-13220
10.671509,162,-377,-13085
10.687134,157,-390,-13129
10.702759,119,-400,-13222
10.718384,187,-365,-13104
10.734009,189,-392,-13136
10.749634,160,-397,-13213
10.765259,201,-363,-13135
10.780884,180,-368,-13133
10.796509,158,-367,-13165
10.812134,158,-356,-13153
10.827759,130,-354,-13156
10.843384,142,-352,-13154
10.859009,142,-354,-13160
10.874634,171,-349,-13136
10.890259,187,-350,-13153
10.905884,153,-340,-13179
10.921509,205,-320,-13113
10.937134,210,-331,-13160
10.952759,169,-349,-13199
10.968384,219,-338,-13095
10.984009,194,-349,-13158
10.999634,162,-383,-13203
11.015259,216,-379,-13111
11.030884,180,-372,-13165
11.046509,185,-367,-13163
11.062134,235,-359,-13115
11.077759,192,-383,-13183
11.093384,226,-363,-13151
11.108887,257,-327,-13128
11.124512,216,-336,-13174
11.140137,239,-333,-13145
11.155762,233,-345,-13165
11.171387,224,-352,-13178
11.187012,257,-336,-13133
