;Title, http://www.gcdataconcepts.com, x2-2,Kionix KXRB5-2050
;Version, 1102, Build date, Oct  6 2015,  SN:CCDC10023F56AE8
;Start_time, 2007-02-12, 01:31:47.715
;Temperature, -999.00, deg C,  Vbat, 4162, mv
;Gain, high
;SampleRate, 64,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0,sec
;Headers, time,Ax,Ay,Az
7.203064,-118,151,-13149
7.218689,-59,-181,-13170
7.234314,-86,244,-13167
7.249939,-75,385,-13158
7.265564,-88,262,-13172
7.281189,-145,130,-13163
7.296814,-163,5,-13154
7.312439,-133,82,-13174
7.328064,-92,171,-13174
7.343689,-111,174,-13156
7.359314,-140,203,-13149
7.374939,-67,185,-13154
7.390564,-150,221,-13158
7.406189,-293,371,-13154
7.421814,-143,303,-13151
7.437439,39,24,-13138
7.453064,48,46,-13144
7.468689,-86,242,-13163
7.484314,-156,194,-13170
7.499939,46,194,-13140
7.515564,-4,246,-13115
7.531189,-288,173,-13170
7.546814,-208,173,-13181
7.562439,-100,183,-13160
7.578064,-131,180,-13185
7.593689,-118,187,-13178
7.609314,-90,135,-13161
7.624939,-134,342,-13149
7.640564,-127,478,-13151
7.656189,1,385,-13161
7.671814,24,457,-13163
7.687439,-56,107,-13160
7.703064,-200,-308,-13151
7.718689,-218,-49,-13158
7.734314,-97,230,-13160
7.749939,-100,205,-13149
7.765564,-113,205,-13156
7.781189,-90,224,-13158
7.796814,-106,203,-13151
7.812439,-92,203,-13170
7.828064,-77,201,-13169
7.843689,-113,253,-13153
7.859314,-92,223,-13167
7.874939,-90,199,-13161
7.890564,-193,449,-13151
7.906189,-118,342,-13161
7.921814,-17,66,-13163
7.937439,-134,276,-13160
7.953064,-192,314,-13163
7.968689,-140,162,-13160
7.984314,-93,242,-13140
7.999939,-65,221,-13142
8.015564,-54,144,-13179
8.031189,-49,180,-13160
8.046814,-61,183,-13131
8.062439,-88,228,-13165
8.078064,-93,257,-13163
8.093689,-77,214,-13140
8.109314,-111,235,-13158
8.124939,-134,251,-13170
8.140564,-58,182,-13165
8.156189,-200,310,-13161
8.171814,-275,398,-13158
8.187439,-17,192,-13161
8.203064,-11,166,-13169
8.218689,-74,173,-13174
8.234314,-29,135,-13169
8.249939,-95,228,-13158
8.265564,-113,241,-13160
8.281189,-88,212,-13172
8.296814,-92,226,-13158
8.312439,-86,216,-13147
8.328064,-81,212,-13158
8.343689,-84,233,-13147
8.359314,-90,224,-13156
8.374939,-97,219,-13176
8.390564,-108,241,-13167
8.406189,-92,219,-13161
8.421814,-92,221,-13154
8.437439,-86,192,-13153
8.453064,-83,210,-13161
8.468689,-140,291,-13151
8.484314,-15,23,-13140
8.499939,85,64,-13144
8.515564,-86,389,-13161
8.531189,-218,248,-13161
8.546814,-231,253,-13115
8.562439,-108,105,-13211
8.578064,-59,-6,-13304
8.593689,-149,324,-13167
8.609314,-120,260,-13129
8.624939,-93,160,-13190
8.640564,-122,285,-13160
8.656189,-109,239,-13151
8.671814,-92,183,-13179
8.687439,-111,207,-13174
8.703064,-117,198,-13160
8.718689,-106,185,-13161
8.734314,-117,192,-13156
8.749939,-120,183,-13147
8.765564,-120,187,-13156
8.781189,-117,214,-13172
8.796814,-102,205,-13156
8.812439,-95,176,-13144
8.828064,-100,187,-13174
8.843689,-120,198,-13170
8.859314,-120,199,-13133
8.874939,-104,210,-13145
8.890564,-100,189,-13163
8.906189,-100,176,-13145
8.921814,-99,201,-13147
8.937439,-95,203,-13161
8.953064,-99,194,-13170
8.968689,-118,191,-13174
8.984314,-122,201,-13149
8.999939,-104,207,-13145
9.015564,-104,199,-13172
9.031189,-111,196,-13170
9.046814,-99,194,-13160
9.062439,-95,189,-13170
9.078064,-109,176,-13169
9.093689,-113,187,-13147
9.109314,-97,208,-13154
9.124939,-92,205,-13161
9.140564,-97,192,-13154
9.156189,-106,198,-13156
9.171814,-122,205,-13144
9.187439,-104,201,-13147
9.203064,-81,180,-13167
9.218689,-118,191,-13174
9.234314,-118,224,-13158
9.249939,-88,214,-13144
9.265564,-100,191,-13160
9.281189,-104,203,-13161
9.296814,-99,196,-13154
9.312439,-88,207,-13144
9.328064,-102,207,-13160
9.343689,-104,158,-13183
9.359314,-86,296,-13067
9.374939,-115,362,-13035
9.390564,-118,192,-13165
9.406189,-108,176,-13161
9.421814,-113,212,-13138
9.437439,-100,187,-13178
9.453064,-108,185,-13161
9.468689,-106,191,-13147
9.484314,-99,201,-13158
9.499939,-111,187,-13151
9.515564,-95,198,-13149
9.531189,-92,226,-13160
9.546814,-111,207,-13165
9.562439,-109,183,-13167
9.578064,-93,194,-13169
9.593689,-106,192,-13151
9.609314,-138,185,-13128
9.624939,-125,198,-13138
9.640564,-102,210,-13149
9.656189,-111,219,-13153
9.671814,-115,214,-13167
9.687439,-95,194,-13161
9.703064,-92,185,-13172
9.718689,-100,182,-13170
9.734314,-93,183,-13108
9.749939,-104,207,-13115
9.765564,-108,192,-13167
9.781189,-106,185,-13169
9.796814,-149,223,-13172
9.812439,-95,148,-13149
9.828064,-165,257,-13169
9.843689,-349,392,-13167
9.859314,-161,128,-13113
9.874939,-58,130,-13124
9.890564,-129,258,-13176
9.906189,-67,135,-13197
9.921814,-174,267,-13074
9.937439,-81,69,-13295
9.953064,76,-277,-13701
9.968689,-163,98,-13424
9.984314,-183,262,-13111
9.999939,-88,144,-13165
10.015564,-179,210,-13174
10.031189,-175,178,-13160
10.046814,-159,176,-13151
10.062439,-159,194,-13161
10.078064,-140,162,-13169
10.093689,-167,174,-13158
10.109314,-188,180,-13151
10.124939,-170,169,-13151
10.140564,-165,194,-13165
10.156189,-179,205,-13160
10.171783,-179,185,-13154
10.187408,-174,185,-13176
10.203033,-167,182,-13167
10.218658,-163,178,-13140
10.234283,-170,189,-13145
10.249908,-181,192,-13156
10.265533,-161,183,-13156
10.281158,-140,178,-13153
; 10 stopping logging: shutdown: switched off
